0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.8490746
0,14.14285714,1.714285714,11,0,2,1,1,-3,3,5,87,4,0,0,0,0,5.08,0,0,12,0,0,0,0,0,39.07692308,138.3060735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.4655987
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.81896085
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.6672678
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4204171
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.168843
0,11,2.5,17,12,0,2,-1,0,0,0,22,0,0,0,0,0,8.347826087,0,0,5,0,0,0,0,0,32,78.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.4830892
0,9.5,8.25,2,1,-9,9,-3,3,4,2,26,6,0,0,0,0,15.07692308,2,0,30,1,0,0,0,0,17.29411765,113.685228
0,39.5,1,44,9,0,2,2,0,2,0,4,73,0,0,0,0,7.7625,0,0,2,0,0,0,0,0,207,166.6417792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.6772898
0,3.545454545,5.545454545,4,0,-1,9,-2,4,0,0,38,1,0,0,0,0,9.9,1,2,50,8,0,0,0,0,6.387096774,168.0767299
0,7.583333333,4,1,-4,-2,1,-3,2,1,4,72,14,0,0,0,0,4.010869565,1,0,44,3,0,0,0,0,7.530612245,150.9399531
0,1.6,1.2,0,0,0,2,0,1,0,0,8,0,0,0,0,0,51.33333333,0,0,6,0,0,0,0,0,66,147.4554415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.3257394
0,1.714285714,3.428571429,0,-1,-2,4,1,1,0,1,9,2,0,0,0,0,2.538461538,1,0,23,0,0,0,0,0,1.32,164.2966753
0,6.666666667,3.111111111,7,1,-3,1,-6,2,0,4,53,3,0,0,0,0,8.704918033,0,2,24,2,0,0,0,0,18.31034483,144.595175
1,14,2,14,0,0,2,0,0,1,0,12,1,154,1,2,11,2.650273224,0,0,2,0,174,0,2,14,2.512953368,147.7927196
0,10.33333333,5.333333333,18,12,-1,1,-12,11,4,4,19,4,0,0,0,0,1.90625,0,1,15,0,0,0,0,0,3.588235294,87.72336232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.2099082
0,17.72727273,1.636363636,29,27,-4,3,2,0,7,2,48,138,0,0,0,0,6.474489796,0,0,15,3,0,0,0,0,66.78947368,154.9103468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.1502529
1,0,0,0,0,0,0,0,0,0,0,0,0,106,0,1,11,2.151260504,0,0,0,0,166,1,2,59,1.11790393,134.7639371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.6051466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.2608639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1495312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.3362489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.5258454
0,5.5,3,5,-1,0,4,2,0,0,0,11,0,0,0,0,0,5.666666667,0,0,6,0,0,0,0,0,9.714285714,148.528737
0,3.3,0.8,8,5,-1,5,5,-2,1,0,28,4,0,0,0,0,10.94117647,0,0,7,1,0,0,0,0,41.33333333,169.279915
0,11.33333333,4.333333333,14,1,6,2,-4,1,1,8,25,0,0,0,0,0,4.057142857,2,0,8,3,0,0,0,0,10.14285714,111.1986295
0,9.866666667,6.8,16,3,4,6,-3,2,6,6,125,11,0,0,0,0,2.939597315,9,2,78,13,0,0,0,0,4.252427184,143.9225331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.9108051
0,14,1,14,0,0,1,0,0,0,2,12,0,0,0,0,0,4.933333333,0,0,1,0,0,0,0,0,37,156.3479485
0,2,0.5,1,-2,0,0,-1,0,0,0,4,0,0,0,0,0,2.8,0,0,1,0,0,0,0,0,7,97.61196525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.613083
0,2.6,0.6,2,-1,-1,0,0,-1,1,0,9,3,0,0,0,0,4.928571429,0,0,3,0,0,0,0,0,17.25,126.0310544
0,0.666666667,0.583333333,3,-2,5,3,-1,4,0,0,8,0,0,0,0,0,3.888888889,0,0,6,1,0,0,0,0,4.375,59.58333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.704193
0,2.75,2.5,2,-5,7,0,-2,0,0,0,11,0,0,0,0,0,4.166666667,0,0,10,0,0,0,0,0,4.545454545,109.0300397
0,14.25,2,21,7,6,2,-2,3,0,2,23,32,0,0,0,0,9.120689655,0,0,8,0,0,0,0,0,58.77777778,130.0973507
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.6411254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.60512253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.379185
0,2.5,2,1,-1,0,1,-2,0,0,0,9,1,0,0,0,0,1.818181818,1,0,7,0,0,0,0,0,2.222222222,129.9425935
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2480652
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.7161882
0,3,8,5,4,0,5,-6,0,1,0,4,1,0,0,0,0,4.571428571,0,1,15,0,0,0,0,0,1.882352941,140.391673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.1664019
0,20.72727273,11.63636364,20,-1,-9,7,-4,-12,3,5,216,4,0,0,0,0,4.554585153,1,0,125,2,0,0,0,0,8.085271318,130.829645
0,12,1.666666667,9,-16,23,2,0,1,2,4,28,2,0,0,0,0,1.918918919,1,0,4,0,0,0,0,0,11.83333333,107.9448047
0,14.71428571,17.28571429,4,-18,7,33,13,4,3,0,12,88,0,0,0,0,5.509615385,11,4,100,6,0,0,0,0,4.696721311,151.1340383
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.090909091,2.636363636,12,-4,7,3,-1,-2,3,0,73,13,0,0,0,0,4.311111111,2,0,25,2,0,0,0,0,12.93333333,148.0108589
0,1.5,2.5,0,-3,0,1,-3,0,0,0,3,0,0,0,0,0,1.5,0,0,5,0,0,0,0,0,1,119.5975535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.584074
0,5.2,4.4,5,4,-5,15,13,0,2,0,23,1,0,0,0,0,6.703703704,5,0,14,3,0,0,0,0,7.869565217,125.9557049
0,11.83333333,2,17,7,1,5,4,-2,4,2,60,5,0,0,0,0,5.416666667,2,0,10,0,0,0,0,0,30,133.2659793
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.1046013
0,3.666666667,2.333333333,4,0,1,3,1,0,2,0,9,0,0,0,0,0,2.25,1,0,6,0,0,0,0,0,3.375,122.8855169
0,7,1.333333333,5,-5,4,3,2,1,0,0,17,4,0,0,0,0,6.272727273,1,0,3,0,0,0,0,0,27.6,116.704614
0,7,3.444444444,1,-6,-1,4,-1,2,3,0,59,1,0,0,0,0,5.734375,1,1,26,3,0,0,0,0,11.46875,150.1203683
0,5.555555556,3.444444444,6,-4,7,4,-4,4,1,2,42,5,0,0,0,0,2.647058824,0,0,30,1,0,0,0,0,4.21875,147.4925822
0,22.33333333,11,13,-18,-4,10,-4,1,14,1,105,14,0,0,0,0,7.948148148,16,2,42,6,0,0,0,0,16.01492537,144.7033237
0,5.25,2.25,2,0,-5,6,4,2,1,2,14,4,0,0,0,0,3.772727273,1,0,8,0,0,0,0,0,8.3,76.63299497
0,12,2,16,8,0,2,0,0,0,0,15,9,0,0,0,0,9.16,0,0,4,0,0,0,0,0,45.8,136.96446
0,12,2.25,3,-1,-13,2,-4,5,0,4,37,7,0,0,0,0,9.204081633,0,1,8,0,0,0,0,0,45.1,116.9450058
0,9,6.6,9,3,-4,4,-1,2,4,1,35,5,0,0,0,0,4.326086957,0,2,30,1,0,0,0,0,5.852941176,118.2947612
0,7.6,4.6,11,6,2,7,-3,0,1,0,30,45,0,0,0,0,6.649350649,2,2,39,3,0,0,0,0,10.89361702,153.0340842
0,21.14285714,1.428571429,4,-20,-12,0,-1,0,6,0,38,104,0,0,0,0,9.322147651,0,0,9,1,0,0,0,0,126.2727273,132.3291786
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.40592962
0,5.5,1,8,5,0,2,2,0,0,0,11,0,0,0,0,0,4.25,0,0,2,0,0,0,0,0,17,88.78402245
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.3990573
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.313748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.6038313
0,7,3,4,-1,-7,0,-1,-7,0,0,21,0,0,0,0,0,2.909090909,0,0,9,0,0,0,0,0,6.4,101.2510902
0,2.846153846,3.461538462,4,-3,2,4,2,-9,2,2,26,6,0,0,0,0,5.081081081,2,1,34,6,0,0,0,0,4.272727273,122.2459388
0,8.166666667,1.5,0,-1,-1,2,0,2,1,1,8,39,0,0,0,0,6.7,1,0,7,1,0,0,0,0,33.5,140.4511935
0,8.25,3.5,2,-5,-15,6,-1,6,3,0,20,10,0,0,0,0,11.58823529,0,1,11,2,0,0,0,0,26.26666667,119.5043622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8928369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68816582
0,10.83333333,3.5,21,5,8,2,-2,3,2,0,59,4,0,0,0,0,10.90909091,2,0,14,5,0,0,0,0,32.72727273,118.8369699
0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,137.1169284
0,1.666666667,0.888888889,0,-5,3,3,3,0,0,0,12,3,0,0,0,0,2.3125,2,0,5,1,0,0,0,0,4.111111111,94.76256463
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.8346776
0,3.5,3,3,0,-2,4,0,0,0,2,9,0,0,0,0,0,5.583333333,0,0,8,0,0,0,0,0,7.444444444,88.20500096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.9621677
0,11.5,3.625,5,-7,-9,1,-7,-3,1,3,84,4,0,0,0,0,4.903225806,4,0,22,3,0,0,0,0,15.2,110.2505422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.1424788
0,5,2,1,-8,0,1,-2,0,0,0,10,0,0,0,0,0,2.181818182,1,0,3,0,0,0,0,0,4.8,110.7108656
0,7.818181818,3.909090909,7,2,-5,2,-7,3,0,1,84,1,0,0,0,0,5.586206897,0,1,42,0,0,0,0,0,11.04545455,117.0005879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.6689708
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0588107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.4445516
0,6.5,3,5,-3,0,4,2,0,0,0,13,0,0,0,0,0,2.214285714,1,1,4,0,0,0,0,0,4.428571429,124.7846462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.70687128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.34404832
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.9806353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.4753838
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.887556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.9309138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.8001855
0,14,8.5,19,10,0,15,13,0,0,1,27,0,0,0,0,0,5.413793103,0,0,17,0,0,0,0,0,8.722222222,110.035921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.6810054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.2707467
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.9989181
1,1.5,2,0,-3,0,1,-2,0,0,1,2,0,233,3,4,45,3.093425606,0,0,4,0,272,10,3,51,2.62170088,58.39561237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.02030304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.42507151
0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,5,64.4094797
0,7.444444444,4.777777778,23,2,18,5,-8,10,0,2,64,1,0,0,0,0,2.426470588,1,1,37,4,0,0,0,0,3.75,122.5281907
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0437702
1,16.33333333,5.666666667,22,9,-1,3,-4,0,0,0,48,1,122,3,0,17,3.755208333,1,1,14,1,319,2,1,32,1.938172043,102.9731821
0,8,3.428571429,18,6,4,2,0,-1,5,15,89,3,0,0,0,0,3.238938053,2,7,33,6,0,0,0,0,7.469387755,102.3894688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.7686232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.28948742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0254755
0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,6,121.3404157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.122826
0,9.9,3.2,12,4,6,5,1,2,0,0,93,6,0,0,0,0,2.71,1,0,30,1,0,0,0,0,8.212121212,120.7162682
0,7,1.4,8,0,-8,1,-1,2,9,2,21,3,0,0,0,0,20.61111111,0,1,6,0,0,0,0,0,92.75,94.87443869
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.41326997
0,10.5,0.75,7,1,-5,2,2,-1,0,1,36,5,0,0,0,0,4.069767442,0,0,3,0,0,0,0,0,43.75,101.3123549
0,4.909090909,4.636363636,1,-2,-3,4,1,-6,1,2,46,5,0,0,0,0,4.727272727,3,0,47,1,0,0,0,0,5,114.5747645
0,4.428571429,2.428571429,4,0,0,1,-2,0,0,2,27,2,0,0,0,0,2.78125,0,1,16,0,0,0,0,0,4.944444444,110.5452762
0,2.25,4,1,-1,-2,5,2,-5,0,0,6,3,0,0,0,0,1.9,0,0,16,0,0,0,0,0,1.117647059,77.00133779
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.3392015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.4676049
